,Unnamed: 0,files,PetScore
9430,9430,train_images/2aadf6110-5.jpg,6.0
9431,9431,train_images/2aadf6110-2.jpg,6.0
9432,9432,train_images/2aadf6110-3.jpg,6.0
9433,9433,train_images/2aadf6110-1.jpg,6.0
407,407,train_images/2ac4dd8c2-5.jpg,8.0
408,408,train_images/2ac4dd8c2-4.jpg,8.0
409,409,train_images/2ac4dd8c2-3.jpg,8.0
410,410,train_images/2ac4dd8c2-2.jpg,8.0
411,411,train_images/2ac4dd8c2-1.jpg,8.0
9274,9274,train_images/2ad939a78-1.jpg,6.0
9275,9275,train_images/2ad939a78-2.jpg,6.0
9276,9276,train_images/2ad939a78-3.jpg,6.0
9277,9277,train_images/2ad939a78-7.jpg,6.0
9278,9278,train_images/2ad939a78-6.jpg,6.0
5879,5879,train_images/2b0896bbe-26.jpg,8.0
5880,5880,train_images/2b0896bbe-27.jpg,8.0
5881,5881,train_images/2b0896bbe-25.jpg,8.0
5882,5882,train_images/2b0896bbe-19.jpg,8.0
5883,5883,train_images/2b0896bbe-18.jpg,8.0
228,228,train_images/2b1582f99-4.jpg,6.0
229,229,train_images/2b1582f99-3.jpg,6.0
230,230,train_images/2b1582f99-2.jpg,6.0
231,231,train_images/2b1582f99-1.jpg,6.0
2775,2775,train_images/2b3387bd7-6.jpg,6.0
2776,2776,train_images/2b3387bd7-5.jpg,6.0
2777,2777,train_images/2b3387bd7-4.jpg,6.0
2778,2778,train_images/2b3387bd7-1.jpg,6.0
2779,2779,train_images/2b3387bd7-3.jpg,6.0
4546,4546,train_images/2b3ec0f96-4.jpg,10.0
4547,4547,train_images/2b3ec0f96-5.jpg,10.0
4548,4548,train_images/2b3ec0f96-1.jpg,10.0
4549,4549,train_images/2b3ec0f96-2.jpg,10.0
4550,4550,train_images/2b3ec0f96-3.jpg,10.0
1923,1923,train_images/2b4003be8-2.jpg,6.0
1924,1924,train_images/2b4003be8-1.jpg,6.0
2548,2548,train_images/2b47d7f0d-4.jpg,8.0
2549,2549,train_images/2b47d7f0d-5.jpg,8.0
2550,2550,train_images/2b47d7f0d-2.jpg,8.0
2551,2551,train_images/2b47d7f0d-3.jpg,8.0
2552,2552,train_images/2b47d7f0d-1.jpg,8.0
3405,3405,train_images/2b4c0f3b6-1.jpg,5.0
8276,8276,train_images/2b530d418-1.jpg,7.0
2282,2282,train_images/2b82af067-3.jpg,8.0
2283,2283,train_images/2b82af067-2.jpg,8.0
2284,2284,train_images/2b82af067-1.jpg,8.0
2285,2285,train_images/2b82af067-5.jpg,8.0
2286,2286,train_images/2b82af067-4.jpg,8.0
6033,6033,train_images/2b95747f3-1.jpg,7.0
5,5,train_images/2b9fd4034-4.jpg,8.0
6,6,train_images/2b9fd4034-3.jpg,8.0
7,7,train_images/2b9fd4034-2.jpg,8.0
8,8,train_images/2b9fd4034-1.jpg,8.0
9200,9200,train_images/2bbe22924-3.jpg,10.0
9201,9201,train_images/2bbe22924-2.jpg,10.0
9202,9202,train_images/2bbe22924-1.jpg,10.0
5724,5724,train_images/2bcab4c4e-2.jpg,7.0
5725,5725,train_images/2bcab4c4e-1.jpg,7.0
5454,5454,train_images/2bfc5658b-4.jpg,6.0
5455,5455,train_images/2bfc5658b-2.jpg,6.0
5456,5456,train_images/2bfc5658b-3.jpg,6.0
5457,5457,train_images/2bfc5658b-1.jpg,6.0
5238,5238,train_images/2c88aa53a-1.jpg,7.0
2934,2934,train_images/2c8e65887-5.jpg,5.0
2935,2935,train_images/2c8e65887-4.jpg,5.0
2936,2936,train_images/2c8e65887-3.jpg,5.0
2937,2937,train_images/2c8e65887-2.jpg,5.0
2938,2938,train_images/2c8e65887-1.jpg,5.0
3755,3755,train_images/2c9f807c1-1.jpg,5.0
1402,1402,train_images/2ca38a180-3.jpg,8.0
1403,1403,train_images/2ca38a180-2.jpg,8.0
1404,1404,train_images/2ca38a180-1.jpg,8.0
1405,1405,train_images/2ca38a180-5.jpg,8.0
1406,1406,train_images/2ca38a180-4.jpg,8.0
4968,4968,train_images/2ca3f6d92-8.jpg,5.0
4969,4969,train_images/2ca3f6d92-9.jpg,5.0
4970,4970,train_images/2ca3f6d92-2.jpg,5.0
4971,4971,train_images/2ca3f6d92-3.jpg,5.0
4972,4972,train_images/2ca3f6d92-1.jpg,5.0
493,493,train_images/2cb1d59ad-1.jpg,7.0
3846,3846,train_images/2cd806c03-1.jpg,6.0
8181,8181,train_images/2cea63a41-1.jpg,8.0
8182,8182,train_images/2cea63a41-3.jpg,8.0
8183,8183,train_images/2cea63a41-2.jpg,8.0
8184,8184,train_images/2cea63a41-5.jpg,8.0
8185,8185,train_images/2cea63a41-4.jpg,8.0
1262,1262,train_images/2cf4d18e3-1.jpg,4.0
1263,1263,train_images/2cf4d18e3-2.jpg,4.0
2356,2356,train_images/2d06250ab-12.jpg,6.0
2357,2357,train_images/2d06250ab-13.jpg,6.0
2358,2358,train_images/2d06250ab-11.jpg,6.0
2359,2359,train_images/2d06250ab-10.jpg,6.0
2360,2360,train_images/2d06250ab-28.jpg,6.0
2511,2511,train_images/2d2f2a305-2.jpg,8.0
2512,2512,train_images/2d2f2a305-3.jpg,8.0
2513,2513,train_images/2d2f2a305-1.jpg,8.0
2514,2514,train_images/2d2f2a305-4.jpg,8.0
2139,2139,train_images/2d2f6b042-1.jpg,8.0
2140,2140,train_images/2d2f6b042-3.jpg,8.0
2141,2141,train_images/2d2f6b042-2.jpg,8.0
9717,9717,train_images/2d79d25fa-1.jpg,10.0
9718,9718,train_images/2d79d25fa-2.jpg,10.0
2770,2770,train_images/2d837689d-1.jpg,6.0
2771,2771,train_images/2d837689d-3.jpg,6.0
2772,2772,train_images/2d837689d-2.jpg,6.0
2773,2773,train_images/2d837689d-6.jpg,6.0
2774,2774,train_images/2d837689d-7.jpg,6.0
4618,4618,train_images/2d8b42d21-4.jpg,4.0
4619,4619,train_images/2d8b42d21-5.jpg,4.0
4620,4620,train_images/2d8b42d21-6.jpg,4.0
4621,4621,train_images/2d8b42d21-2.jpg,4.0
4622,4622,train_images/2d8b42d21-3.jpg,4.0
4076,4076,train_images/2d8db1c19-14.jpg,3.0
4077,4077,train_images/2d8db1c19-13.jpg,3.0
4078,4078,train_images/2d8db1c19-12.jpg,3.0
4079,4079,train_images/2d8db1c19-10.jpg,3.0
4080,4080,train_images/2d8db1c19-11.jpg,3.0
2627,2627,train_images/2d8ec2cff-1.jpg,8.0
2628,2628,train_images/2d8ec2cff-2.jpg,8.0
2629,2629,train_images/2d8ec2cff-3.jpg,8.0
7942,7942,train_images/2d9bdbca9-2.jpg,6.0
7943,7943,train_images/2d9bdbca9-1.jpg,6.0
535,535,train_images/2d9dd14b1-3.jpg,10.0
536,536,train_images/2d9dd14b1-2.jpg,10.0
537,537,train_images/2d9dd14b1-1.jpg,10.0
538,538,train_images/2d9dd14b1-4.jpg,10.0
4791,4791,train_images/2db00a064-1.jpg,7.0
4792,4792,train_images/2db00a064-2.jpg,7.0
2420,2420,train_images/2dd31e8ff-2.jpg,10.0
2421,2421,train_images/2dd31e8ff-3.jpg,10.0
2422,2422,train_images/2dd31e8ff-1.jpg,10.0
2423,2423,train_images/2dd31e8ff-4.jpg,10.0
5117,5117,train_images/2de05ee7d-1.jpg,8.0
3838,3838,train_images/2def67952-1.jpg,7.0
2736,2736,train_images/2e116036a-1.jpg,8.0
2737,2737,train_images/2e116036a-3.jpg,8.0
2738,2738,train_images/2e116036a-2.jpg,8.0
7715,7715,train_images/2e12f4152-9.jpg,7.0
7716,7716,train_images/2e12f4152-8.jpg,7.0
7717,7717,train_images/2e12f4152-5.jpg,7.0
7718,7718,train_images/2e12f4152-4.jpg,7.0
7719,7719,train_images/2e12f4152-6.jpg,7.0
9464,9464,train_images/2e1d3ae52-1.jpg,10.0
1410,1410,train_images/2e3bfe5a9-3.jpg,7.0
1411,1411,train_images/2e3bfe5a9-2.jpg,7.0
1412,1412,train_images/2e3bfe5a9-1.jpg,7.0
1413,1413,train_images/2e3bfe5a9-5.jpg,7.0
1414,1414,train_images/2e3bfe5a9-4.jpg,7.0
2424,2424,train_images/2e5d8fd10-2.jpg,7.0
2425,2425,train_images/2e5d8fd10-1.jpg,7.0
6565,6565,train_images/2e65d72c2-5.jpg,6.0
6566,6566,train_images/2e65d72c2-4.jpg,6.0
6567,6567,train_images/2e65d72c2-1.jpg,6.0
6568,6568,train_images/2e65d72c2-3.jpg,6.0
6569,6569,train_images/2e65d72c2-2.jpg,6.0
8379,8379,train_images/2e77e1c78-3.jpg,4.0
8380,8380,train_images/2e77e1c78-2.jpg,4.0
8381,8381,train_images/2e77e1c78-1.jpg,4.0
8382,8382,train_images/2e77e1c78-5.jpg,4.0
8383,8383,train_images/2e77e1c78-4.jpg,4.0
5001,5001,train_images/2e829ee7c-1.jpg,6.0
5002,5002,train_images/2e829ee7c-2.jpg,6.0
3075,3075,train_images/2ea25b63b-1.jpg,8.0
3076,3076,train_images/2ea25b63b-2.jpg,8.0
3077,3077,train_images/2ea25b63b-3.jpg,8.0
3078,3078,train_images/2ea25b63b-4.jpg,8.0
3079,3079,train_images/2ea25b63b-5.jpg,8.0
4521,4521,train_images/2eaab0cb1-4.jpg,6.0
4522,4522,train_images/2eaab0cb1-5.jpg,6.0
4523,4523,train_images/2eaab0cb1-2.jpg,6.0
4524,4524,train_images/2eaab0cb1-3.jpg,6.0
4525,4525,train_images/2eaab0cb1-1.jpg,6.0
2997,2997,train_images/2edce7d92-5.jpg,8.0
2998,2998,train_images/2edce7d92-4.jpg,8.0
2999,2999,train_images/2edce7d92-3.jpg,8.0
3000,3000,train_images/2edce7d92-2.jpg,8.0
3001,3001,train_images/2edce7d92-1.jpg,8.0
6407,6407,train_images/2edd45e56-4.jpg,4.0
6408,6408,train_images/2edd45e56-5.jpg,4.0
6409,6409,train_images/2edd45e56-1.jpg,4.0
6410,6410,train_images/2edd45e56-2.jpg,4.0
6411,6411,train_images/2edd45e56-3.jpg,4.0
6185,6185,train_images/2ef182fc5-4.jpg,9.0
6186,6186,train_images/2ef182fc5-5.jpg,9.0
6187,6187,train_images/2ef182fc5-7.jpg,9.0
6188,6188,train_images/2ef182fc5-6.jpg,9.0
6189,6189,train_images/2ef182fc5-2.jpg,9.0
719,719,train_images/2f03dc1f4-4.jpg,7.0
720,720,train_images/2f03dc1f4-3.jpg,7.0
721,721,train_images/2f03dc1f4-2.jpg,7.0
722,722,train_images/2f03dc1f4-1.jpg,7.0
6146,6146,train_images/2f1c0947d-2.jpg,8.0
6147,6147,train_images/2f1c0947d-3.jpg,8.0
6148,6148,train_images/2f1c0947d-1.jpg,8.0
9060,9060,train_images/2f4aa5ad9-1.jpg,7.0
9061,9061,train_images/2f4aa5ad9-3.jpg,7.0
9062,9062,train_images/2f4aa5ad9-2.jpg,7.0
3936,3936,train_images/2f532707f-3.jpg,6.0
3937,3937,train_images/2f532707f-2.jpg,6.0
3938,3938,train_images/2f532707f-1.jpg,6.0
3939,3939,train_images/2f532707f-4.jpg,6.0
5083,5083,train_images/2f7da7f8f-1.jpg,8.0
5084,5084,train_images/2f7da7f8f-2.jpg,8.0
2124,2124,train_images/2f8471836-1.jpg,5.0
2125,2125,train_images/2f8471836-2.jpg,5.0
2126,2126,train_images/2f8471836-3.jpg,5.0
2127,2127,train_images/2f8471836-4.jpg,5.0
2128,2128,train_images/2f8471836-5.jpg,5.0
9561,9561,train_images/2fa65607f-1.jpg,7.0
7823,7823,train_images/2fb24b53d-8.jpg,5.0
7824,7824,train_images/2fb24b53d-9.jpg,5.0
7825,7825,train_images/2fb24b53d-18.jpg,5.0
7826,7826,train_images/2fb24b53d-19.jpg,5.0
7827,7827,train_images/2fb24b53d-1.jpg,5.0
9947,9947,train_images/2fd59d272-4.jpg,6.0
9948,9948,train_images/2fd59d272-1.jpg,6.0
9949,9949,train_images/2fd59d272-2.jpg,6.0
9950,9950,train_images/2fd59d272-3.jpg,6.0
7428,7428,train_images/2fe763187-1.jpg,7.0
7429,7429,train_images/2fe763187-2.jpg,7.0
7430,7430,train_images/2fe763187-3.jpg,7.0
4978,4978,train_images/2ff9e9534-4.jpg,6.0
4979,4979,train_images/2ff9e9534-5.jpg,6.0
4980,4980,train_images/2ff9e9534-1.jpg,6.0
4981,4981,train_images/2ff9e9534-2.jpg,6.0
4982,4982,train_images/2ff9e9534-3.jpg,6.0
1383,1383,train_images/3002577b8-1.jpg,4.0
110,110,train_images/301e16ab9-4.jpg,5.0
111,111,train_images/301e16ab9-5.jpg,5.0
112,112,train_images/301e16ab9-1.jpg,5.0
113,113,train_images/301e16ab9-2.jpg,5.0
114,114,train_images/301e16ab9-3.jpg,5.0
7403,7403,train_images/302eb3771-7.jpg,7.0
7404,7404,train_images/302eb3771-6.jpg,7.0
7405,7405,train_images/302eb3771-4.jpg,7.0
7406,7406,train_images/302eb3771-5.jpg,7.0
7407,7407,train_images/302eb3771-1.jpg,7.0
5153,5153,train_images/30319970f-1.jpg,6.0
5154,5154,train_images/30319970f-2.jpg,6.0
5155,5155,train_images/30319970f-3.jpg,6.0
5156,5156,train_images/30319970f-4.jpg,6.0
5157,5157,train_images/30319970f-5.jpg,6.0
1397,1397,train_images/3033b66f9-5.jpg,6.0
1398,1398,train_images/3033b66f9-4.jpg,6.0
1399,1399,train_images/3033b66f9-1.jpg,6.0
1400,1400,train_images/3033b66f9-3.jpg,6.0
1401,1401,train_images/3033b66f9-2.jpg,6.0
1886,1886,train_images/303696f08-2.jpg,6.0
1887,1887,train_images/303696f08-3.jpg,6.0
1888,1888,train_images/303696f08-1.jpg,6.0
3882,3882,train_images/30507c621-4.jpg,7.0
3883,3883,train_images/30507c621-3.jpg,7.0
3884,3884,train_images/30507c621-2.jpg,7.0
3885,3885,train_images/30507c621-1.jpg,7.0
6762,6762,train_images/3060d192f-1.jpg,4.0
6763,6763,train_images/3060d192f-2.jpg,4.0
6764,6764,train_images/3060d192f-3.jpg,4.0
4852,4852,train_images/30669fef4-4.jpg,6.0
4853,4853,train_images/30669fef4-5.jpg,6.0
4854,4854,train_images/30669fef4-1.jpg,6.0
4855,4855,train_images/30669fef4-2.jpg,6.0
4856,4856,train_images/30669fef4-3.jpg,6.0
1080,1080,train_images/307c5ca84-1.jpg,5.0
1081,1081,train_images/307c5ca84-2.jpg,5.0
1082,1082,train_images/307c5ca84-3.jpg,5.0
1083,1083,train_images/307c5ca84-4.jpg,5.0
1084,1084,train_images/307c5ca84-5.jpg,5.0
5326,5326,train_images/3086dc257-1.jpg,5.0
5327,5327,train_images/3086dc257-2.jpg,5.0
5528,5528,train_images/308eda964-2.jpg,2.0
5529,5529,train_images/308eda964-1.jpg,2.0
6673,6673,train_images/30908fb77-1.jpg,6.0
8347,8347,train_images/3091d24f7-4.jpg,8.0
8348,8348,train_images/3091d24f7-5.jpg,8.0
8349,8349,train_images/3091d24f7-2.jpg,8.0
8350,8350,train_images/3091d24f7-3.jpg,8.0
8351,8351,train_images/3091d24f7-1.jpg,8.0
7120,7120,train_images/309f63a00-2.jpg,8.0
7121,7121,train_images/309f63a00-1.jpg,8.0
2081,2081,train_images/30bfebc76-5.jpg,3.0
2082,2082,train_images/30bfebc76-4.jpg,3.0
2083,2083,train_images/30bfebc76-1.jpg,3.0
2084,2084,train_images/30bfebc76-3.jpg,3.0
2085,2085,train_images/30bfebc76-2.jpg,3.0
6911,6911,train_images/30d293a39-1.jpg,5.0
3946,3946,train_images/30e66b835-1.jpg,6.0
3947,3947,train_images/30e66b835-3.jpg,6.0
3948,3948,train_images/30e66b835-2.jpg,6.0
2394,2394,train_images/30ea81bac-3.jpg,4.0
2395,2395,train_images/30ea81bac-2.jpg,4.0
2396,2396,train_images/30ea81bac-1.jpg,4.0
3512,3512,train_images/30eb1004f-2.jpg,6.0
3513,3513,train_images/30eb1004f-1.jpg,6.0
2079,2079,train_images/3101d2bba-1.jpg,7.0
8308,8308,train_images/31049dc2e-2.jpg,5.0
8309,8309,train_images/31049dc2e-1.jpg,5.0
4895,4895,train_images/31144a6be-2.jpg,6.0
4896,4896,train_images/31144a6be-10.jpg,6.0
4897,4897,train_images/31144a6be-11.jpg,6.0
4898,4898,train_images/31144a6be-3.jpg,6.0
4899,4899,train_images/31144a6be-1.jpg,6.0
576,576,train_images/3122253f4-4.jpg,8.0
577,577,train_images/3122253f4-5.jpg,8.0
578,578,train_images/3122253f4-1.jpg,8.0
579,579,train_images/3122253f4-2.jpg,8.0
580,580,train_images/3122253f4-3.jpg,8.0
8965,8965,train_images/315d0e254-8.jpg,6.0
8966,8966,train_images/315d0e254-9.jpg,6.0
8967,8967,train_images/315d0e254-2.jpg,6.0
8968,8968,train_images/315d0e254-3.jpg,6.0
8969,8969,train_images/315d0e254-1.jpg,6.0
7546,7546,train_images/31653bea0-1.jpg,8.0
8067,8067,train_images/316f30229-1.jpg,7.0
4154,4154,train_images/3181e5424-1.jpg,8.0
4155,4155,train_images/3181e5424-2.jpg,8.0
9666,9666,train_images/318c35c04-1.jpg,6.0
1931,1931,train_images/319e533b6-1.jpg,7.0
964,964,train_images/31a77d7ba-1.jpg,8.0
965,965,train_images/31a77d7ba-3.jpg,8.0
966,966,train_images/31a77d7ba-2.jpg,8.0
6501,6501,train_images/31b90821f-1.jpg,4.0
1115,1115,train_images/31da37bc0-3.jpg,6.0
1116,1116,train_images/31da37bc0-2.jpg,6.0
1117,1117,train_images/31da37bc0-1.jpg,6.0
1118,1118,train_images/31da37bc0-5.jpg,6.0
1119,1119,train_images/31da37bc0-4.jpg,6.0
808,808,train_images/31dbaafaa-1.jpg,9.0
809,809,train_images/31dbaafaa-2.jpg,9.0
810,810,train_images/31dbaafaa-3.jpg,9.0
1752,1752,train_images/32141c266-2.jpg,5.0
1753,1753,train_images/32141c266-1.jpg,5.0
8421,8421,train_images/324266c95-5.jpg,8.0
8422,8422,train_images/324266c95-4.jpg,8.0
8423,8423,train_images/324266c95-1.jpg,8.0
8424,8424,train_images/324266c95-3.jpg,8.0
8425,8425,train_images/324266c95-2.jpg,8.0
2036,2036,train_images/3264fe773-2.jpg,6.0
2037,2037,train_images/3264fe773-1.jpg,6.0
8770,8770,train_images/326a3c785-1.jpg,6.0
8771,8771,train_images/326a3c785-3.jpg,6.0
8772,8772,train_images/326a3c785-2.jpg,6.0
8773,8773,train_images/326a3c785-4.jpg,6.0
4544,4544,train_images/3275bb3bf-1.jpg,2.0
4545,4545,train_images/3275bb3bf-2.jpg,2.0
6811,6811,train_images/32aa78316-1.jpg,6.0
6812,6812,train_images/32aa78316-2.jpg,6.0
6813,6813,train_images/32aa78316-3.jpg,6.0
6814,6814,train_images/32aa78316-4.jpg,6.0
381,381,train_images/32d8fa52b-1.jpg,6.0
382,382,train_images/32d8fa52b-2.jpg,6.0
383,383,train_images/32d8fa52b-3.jpg,6.0
1112,1112,train_images/32f29129c-3.jpg,6.0
1113,1113,train_images/32f29129c-2.jpg,6.0
1114,1114,train_images/32f29129c-1.jpg,6.0
6686,6686,train_images/330943a7e-2.jpg,6.0
6687,6687,train_images/330943a7e-1.jpg,6.0
8527,8527,train_images/330f0e19a-1.jpg,7.0
8528,8528,train_images/330f0e19a-2.jpg,7.0
8529,8529,train_images/330f0e19a-3.jpg,7.0
8530,8530,train_images/330f0e19a-4.jpg,7.0
9165,9165,train_images/3313aa06f-1.jpg,7.0
8484,8484,train_images/331a745e8-4.jpg,4.0
8485,8485,train_images/331a745e8-5.jpg,4.0
8486,8486,train_images/331a745e8-7.jpg,4.0
8487,8487,train_images/331a745e8-6.jpg,4.0
8488,8488,train_images/331a745e8-2.jpg,4.0
2757,2757,train_images/3338e5ec6-5.jpg,10.0
2758,2758,train_images/3338e5ec6-4.jpg,10.0
2759,2759,train_images/3338e5ec6-1.jpg,10.0
2760,2760,train_images/3338e5ec6-3.jpg,10.0
2761,2761,train_images/3338e5ec6-2.jpg,10.0
2025,2025,train_images/335f2c11b-5.jpg,5.0
2026,2026,train_images/335f2c11b-4.jpg,5.0
2027,2027,train_images/335f2c11b-6.jpg,5.0
2028,2028,train_images/335f2c11b-7.jpg,5.0
2029,2029,train_images/335f2c11b-3.jpg,5.0
9494,9494,train_images/336504b7d-1.jpg,7.0
154,154,train_images/337405507-11.jpg,2.0
155,155,train_images/337405507-10.jpg,2.0
156,156,train_images/337405507-8.jpg,2.0
157,157,train_images/337405507-9.jpg,2.0
158,158,train_images/337405507-4.jpg,2.0
3025,3025,train_images/33826a08a-2.jpg,2.0
3026,3026,train_images/33826a08a-3.jpg,2.0
3027,3027,train_images/33826a08a-1.jpg,2.0
822,822,train_images/33d3738f6-6.jpg,8.0
823,823,train_images/33d3738f6-4.jpg,8.0
824,824,train_images/33d3738f6-5.jpg,8.0
825,825,train_images/33d3738f6-1.jpg,8.0
826,826,train_images/33d3738f6-2.jpg,8.0
7805,7805,train_images/33db028cb-1.jpg,8.0
5828,5828,train_images/33ddc2011-1.jpg,6.0
9230,9230,train_images/33eaf34b3-1.jpg,10.0
7294,7294,train_images/33ed78569-1.jpg,6.0
7295,7295,train_images/33ed78569-3.jpg,6.0
7296,7296,train_images/33ed78569-2.jpg,6.0
7297,7297,train_images/33ed78569-5.jpg,6.0
7298,7298,train_images/33ed78569-4.jpg,6.0
624,624,train_images/33f28ad35-1.jpg,4.0
3271,3271,train_images/3422e4906-3.jpg,6.0
3272,3272,train_images/3422e4906-2.jpg,6.0
3273,3273,train_images/3422e4906-1.jpg,6.0
3274,3274,train_images/3422e4906-5.jpg,6.0
3275,3275,train_images/3422e4906-4.jpg,6.0
4725,4725,train_images/342400751-4.jpg,6.0
4726,4726,train_images/342400751-1.jpg,6.0
4727,4727,train_images/342400751-2.jpg,6.0
4728,4728,train_images/342400751-3.jpg,6.0
9670,9670,train_images/343962804-2.jpg,9.0
9671,9671,train_images/343962804-3.jpg,9.0
9672,9672,train_images/343962804-1.jpg,9.0
9453,9453,train_images/344b9632c-1.jpg,8.0
1734,1734,train_images/348591b3f-2.jpg,8.0
1735,1735,train_images/348591b3f-1.jpg,8.0
9254,9254,train_images/348665874-3.jpg,6.0
9255,9255,train_images/348665874-2.jpg,6.0
9256,9256,train_images/348665874-1.jpg,6.0
9257,9257,train_images/348665874-5.jpg,6.0
9258,9258,train_images/348665874-4.jpg,6.0
3407,3407,train_images/34d903f17-3.jpg,3.0
3408,3408,train_images/34d903f17-2.jpg,3.0
3409,3409,train_images/34d903f17-1.jpg,3.0
4623,4623,train_images/34dd3cb69-1.jpg,10.0
4624,4624,train_images/34dd3cb69-3.jpg,10.0
4625,4625,train_images/34dd3cb69-2.jpg,10.0
4626,4626,train_images/34dd3cb69-5.jpg,10.0
4627,4627,train_images/34dd3cb69-4.jpg,10.0
9594,9594,train_images/34fd2f89a-1.jpg,6.0
9595,9595,train_images/34fd2f89a-2.jpg,6.0
286,286,train_images/351eefe3e-2.jpg,6.0
287,287,train_images/351eefe3e-3.jpg,6.0
288,288,train_images/351eefe3e-1.jpg,6.0
289,289,train_images/351eefe3e-4.jpg,6.0
290,290,train_images/351eefe3e-5.jpg,6.0
24,24,train_images/353c89ed3-7.jpg,7.0
25,25,train_images/353c89ed3-12.jpg,7.0
26,26,train_images/353c89ed3-6.jpg,7.0
27,27,train_images/353c89ed3-4.jpg,7.0
28,28,train_images/353c89ed3-10.jpg,7.0
8515,8515,train_images/35542ae3e-2.jpg,7.0
8516,8516,train_images/35542ae3e-3.jpg,7.0
8517,8517,train_images/35542ae3e-1.jpg,7.0
8518,8518,train_images/35542ae3e-4.jpg,7.0
3100,3100,train_images/35593da00-5.jpg,9.0
3101,3101,train_images/35593da00-4.jpg,9.0
3102,3102,train_images/35593da00-1.jpg,9.0
3103,3103,train_images/35593da00-3.jpg,9.0
3104,3104,train_images/35593da00-2.jpg,9.0
7114,7114,train_images/355cc5db7-1.jpg,8.0
3723,3723,train_images/355e8bc38-1.jpg,7.0
3403,3403,train_images/359dd0b52-1.jpg,7.0
3404,3404,train_images/359dd0b52-2.jpg,7.0
2825,2825,train_images/35bd82365-1.jpg,10.0
2142,2142,train_images/35cc85250-1.jpg,6.0
9734,9734,train_images/35ce89b5c-1.jpg,6.0
9735,9735,train_images/35ce89b5c-2.jpg,6.0
9736,9736,train_images/35ce89b5c-3.jpg,6.0
9737,9737,train_images/35ce89b5c-4.jpg,6.0
6912,6912,train_images/35f9132e5-1.jpg,7.0
6913,6913,train_images/35f9132e5-2.jpg,7.0
2657,2657,train_images/3604fc814-1.jpg,7.0
610,610,train_images/36681d1d5-2.jpg,6.0
611,611,train_images/36681d1d5-1.jpg,6.0
1421,1421,train_images/3695274de-2.jpg,4.0
1422,1422,train_images/3695274de-3.jpg,4.0
1423,1423,train_images/3695274de-1.jpg,4.0
2087,2087,train_images/36a5b3b3e-2.jpg,6.0
2088,2088,train_images/36a5b3b3e-1.jpg,6.0
3261,3261,train_images/36ad4a880-6.jpg,6.0
3262,3262,train_images/36ad4a880-7.jpg,6.0
3263,3263,train_images/36ad4a880-5.jpg,6.0
3264,3264,train_images/36ad4a880-4.jpg,6.0
3265,3265,train_images/36ad4a880-1.jpg,6.0
4665,4665,train_images/36bec0c95-1.jpg,6.0
4421,4421,train_images/36d7fc2c5-1.jpg,8.0
937,937,train_images/36dd5c626-3.jpg,4.0
938,938,train_images/36dd5c626-2.jpg,4.0
939,939,train_images/36dd5c626-1.jpg,4.0
940,940,train_images/36dd5c626-4.jpg,4.0
8871,8871,train_images/36ed4f417-1.jpg,7.0
427,427,train_images/36edc334e-2.jpg,7.0
428,428,train_images/36edc334e-3.jpg,7.0
429,429,train_images/36edc334e-1.jpg,7.0
430,430,train_images/36edc334e-4.jpg,7.0
431,431,train_images/36edc334e-5.jpg,7.0
8787,8787,train_images/36f7fbe5a-1.jpg,6.0
8788,8788,train_images/36f7fbe5a-2.jpg,6.0
8789,8789,train_images/36f7fbe5a-3.jpg,6.0
8790,8790,train_images/36f7fbe5a-4.jpg,6.0
8791,8791,train_images/36f7fbe5a-5.jpg,6.0
2886,2886,train_images/36fd9e13d-1.jpg,6.0
2887,2887,train_images/36fd9e13d-2.jpg,6.0
2888,2888,train_images/36fd9e13d-3.jpg,6.0
2889,2889,train_images/36fd9e13d-4.jpg,6.0
9236,9236,train_images/370fe2afb-9.jpg,3.0
9237,9237,train_images/370fe2afb-8.jpg,3.0
9238,9238,train_images/370fe2afb-1.jpg,3.0
9239,9239,train_images/370fe2afb-3.jpg,3.0
9240,9240,train_images/370fe2afb-2.jpg,3.0
4677,4677,train_images/372d1784a-1.jpg,3.0
4678,4678,train_images/372d1784a-2.jpg,3.0
4679,4679,train_images/372d1784a-3.jpg,3.0
2664,2664,train_images/373f757c7-1.jpg,6.0
3033,3033,train_images/379d5e10d-1.jpg,7.0
691,691,train_images/37d0748c2-1.jpg,7.0
6043,6043,train_images/37ea8d2db-9.jpg,5.0
6044,6044,train_images/37ea8d2db-8.jpg,5.0
6045,6045,train_images/37ea8d2db-11.jpg,5.0
6046,6046,train_images/37ea8d2db-10.jpg,5.0
6047,6047,train_images/37ea8d2db-5.jpg,5.0
3019,3019,train_images/38063ee14-2.jpg,6.0
3020,3020,train_images/38063ee14-1.jpg,6.0
619,619,train_images/380e603cd-4.jpg,5.0
620,620,train_images/380e603cd-5.jpg,5.0
621,621,train_images/380e603cd-1.jpg,5.0
622,622,train_images/380e603cd-2.jpg,5.0
623,623,train_images/380e603cd-3.jpg,5.0
8632,8632,train_images/382cc2865-3.jpg,3.0
8633,8633,train_images/382cc2865-2.jpg,3.0
8634,8634,train_images/382cc2865-1.jpg,3.0
5424,5424,train_images/385028a00-3.jpg,6.0
5425,5425,train_images/385028a00-2.jpg,6.0
5426,5426,train_images/385028a00-1.jpg,6.0
3415,3415,train_images/3853ff1dd-4.jpg,8.0
